freeze_batch_id,epic_id,manual_label,manual_label_family,training_class,science_binary,training_use,training_exclusion_reason,stage_g_deeper_eval,stage_g_deeper_eval_action,manual_next_action,manual_confidence,manual_reason,reviewed_at,reviewer,cnn_manual_conflict,conflict_reason,decision_authority,manual_vetted,decision,stage_g_action,training_update,queue_rank,cnn_score,morphology_positive,flux_p_science_like,flux_p_top3_mean,flux_p_top10_mean,flux_num_segments,autovet_rank_score,review_priority_score,triage_score_global,triage_step_score,triage_whiteness_score,best_shape_score,best_depth_snr,primary_depth_snr,n_events,n_periods_proposed,n_periods_validated,best_period_days,period_support_count,event_family_count,primary_depth,radius_ratio_sqrt_depth,transit_duration_hours,odd_even_depth_ratio,odd_even_depth_delta_explicit,secondary_to_primary_depth_ratio,secondary_depth_snr,oot_variability_to_depth,alias_best_support_ratio,spike_fraction_2cadence,pilot_noise_like_flag,obvious_low_signal_flag,funnel_bucket,prefilter_rank,prefilter_rank_score,recommended_prefilter_action,prefilter_reason,key_metrics_used,triggered_rules,autovet_label,autovet_reason,period_gate,odd_even_gate,secondary_eclipse_gate,oot_variability_gate,depth_consistency_gate,event_cluster_gate,alias_gate,thruster_cadence_gate,diagnostic_gate_summary,stage_f_label,stage_f_reason,stage_g_label,stage_g_reason,source_files
manual_vetting_batch_64,EPIC_211952381,reject_as_noise_or_artifact,negative,negative_reject_as_noise_or_artifact,not_science_like,true,,false,do_not_promote_to_stage_g,reject,not_provided,"Manual review suggests noise / possible EB-like morphology. Stage F already held it due to poor visual/metric confidence. Primary depth = 0.001463. SNR = 18.06. Odd/even is weak: ratio = 0.717. OOT variability is high: oot_variability_to_depth = 0.355. Period source = saved_validation_period, but metrics and visual confidence still fail. Reject despite saved period support.",2026-05-28,user_provided_manual_review,none,CNN remains morphology-only and does not override failed manual visual/metric confidence.,manual_review,true,reject,do_not_promote,noise_or_artifact_or_possible_eb,11,0.8226560354232788,true,0.8226560354232788,0.7990825374921163,0.7463689088821411,427,0.7236856790648142,0.7236856790648142,-0.6633052176984278,0.0395589898846376,0.9979831306190566,0.8692289121720306,87.68611864530789,87.68611864530789,20.0,0.0,0.0,,0.0,20.0,,,,,,,,,,,False,False,needs_period_search,236,0.536341,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.8227; triage_score_global=-0.6633; triage_step_score=0.03956; triage_whiteness_score=0.998; best_shape_score=0.8692; best_depth_snr=87.69; n_events=20; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,original AutoVet evidence had missing/weak saved period support,fail,unknown,unknown,pass,unknown,pass,pass,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=pass; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=pass; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/post_repair_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv
manual_vetting_batch_64,EPIC_211991001,reject_as_noise_or_artifact,negative,negative_reject_as_noise_or_artifact,not_science_like,true,,false,do_not_promote_to_stage_g,reject,not_provided,"Formidable noise / false-positive-like signal. Large depth = 0.016837, but SNR only 7.02. Very short period: 0.52685 d. Duration = 6.37 h, about half the orbital period. Odd/even imperfect: ratio = 0.764. Alias risk = moderate. Half-period alias support is perfect: support_ratio = 1.0. Large radius ratio estimate = 0.130. Saved period exists, but Stage F already held due to ambiguous checks.",2026-06-01,user_provided_manual_review,none,CNN remains morphology-only and does not override manual visual review or ambiguous validation context.,manual_review,true,reject,do_not_promote,noise_or_artifact_or_false_positive,12,0.8409702777862549,true,0.8409702777862549,0.798186739285787,0.7592382848262786,427,0.722317404729958,0.722317404729958,-0.6663469621501102,0.0089993733313996,0.999808177290066,0.8668372310445766,22.45209843899017,22.45209843899017,24.0,0.0,0.0,,0.0,24.0,,,,,,,,,,,False,False,needs_period_search,220,0.541549,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.841; triage_score_global=-0.6663; triage_step_score=0.008999; triage_whiteness_score=0.9998; best_shape_score=0.8668; best_depth_snr=22.45; n_events=24; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,original AutoVet evidence had missing/weak saved period support,fail,unknown,unknown,pass,unknown,pass,fail,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=pass; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=fail; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/post_repair_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260601_epic65/manual_vetting_decisions_cumulative_20260601_epic65.csv
manual_vetting_batch_64,EPIC_211920612,reject_as_noise_or_artifact,negative,negative_reject_as_noise_or_artifact,not_science_like,true,,false,do_not_promote_to_stage_g,reject,not_provided,"Strong dip-like morphology, but physically broken. Period = 0.62108 d / 14.91 h. Transit duration = 1.8695 d / 44.87 h, longer than the orbital period. Severe odd/even mismatch: odd_even_depth_ratio = 0.304. CNN score = 0.823 is morphology-only and should not rescue it.",2026-05-25,user_provided_manual_review,none,CNN score is morphology-only and should not override failed validation checks or impossible duration geometry.,manual_review,true,reject,do_not_promote,noise_or_artifact_or_bad_fold,13,0.8228314518928528,true,0.8228314518928528,0.7863908012708029,0.7581916570663452,427,0.7184317753187355,0.7184317753187355,-0.6454093899416606,0.0399888077915627,0.9872456339649964,0.8198269452603949,1414.662660857537,1414.662660857537,16.0,0.0,0.0,,0.0,16.0,,,,,,,,,,,False,False,needs_period_search,211,0.548169,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.8228; triage_score_global=-0.6454; triage_step_score=0.03999; triage_whiteness_score=0.9872; best_shape_score=0.8198; best_depth_snr=1415; n_events=16; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"original AutoVet evidence had missing/weak saved period support; EB risk features: odd_even_ratio=0.3038, odd_even_delta=0.9821, secondary_ratio=0, alias_risk=low",fail,unknown,unknown,pass,unknown,pass,pass,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=pass; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=pass; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/post_repair_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv
manual_vetting_batch_64,EPIC_211569404,noise_or_artifact,negative,negative_noise_or_artifact,not_science_like,true,,false,do_not_promote_to_stage_g,reject_from_candidate_pipeline,high,"Manual review does not find a convincing planet-like signal. The primary depth is shallow, primary SNR is only modest around 8.34, and the period is very short at P=0.600d with a relatively long duration around 3.19 hours. Odd/even consistency is poor, with ratio about 0.700 and explicit delta about 0.353, and there is half-period alias support despite low formal alias risk. Stage F kept this only as a secondary-queue hold, so reject as noise/artifact rather than continue holding.",2026-05-20,user_provided_manual_review,none,CNN score is only moderate and does not materially conflict with manual rejection.,manual_review,true,,,,14,0.7794937491416931,true,0.7794937491416931,0.7343363165855408,0.6929801881313324,427,0.7178692121995927,0.7178692121995927,-0.6661140351047777,0.0147760620791724,0.9996684210628666,0.8491258290114155,39.81908078128474,39.81908078128474,32.0,0.0,0.0,,0.0,32.0,,,,,,,,,,,False,False,needs_period_search,7,0.675696,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,flux_p_science_like=0.7795; triage_score_global=-0.6661; triage_step_score=0.01478; triage_whiteness_score=0.9997; best_shape_score=0.8491; best_depth_snr=39.82; n_events=32; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,original AutoVet evidence had missing/weak saved period support,fail,unknown,unknown,pass,unknown,pass,pass,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=pass; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=pass; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/post_repair_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260520_epic20/manual_vetting_decisions_cumulative_20260520_epic20.csv
manual_vetting_batch_64,EPIC_211529191,noise_or_artifact,negative,negative_noise_or_artifact,not_science_like,true,,false,do_not_promote_to_stage_g,reject_from_candidate_pipeline,medium_high,"Very shallow signal with weak/modest primary SNR around 4.62 and limited event support. Odd/even consistency is acceptable but not especially strong, and there is no secondary eclipse, but the period source is event-spacing fallback with many candidate periods and no convincing planet-like evidence beyond morphology-positive CNN scoring. Reject as noise/artifact rather than continue holding.",2026-05-20,user_provided_manual_review,,,manual_review,true,,,,15,0.9225077033042908,true,0.9225077033042908,0.901947299639384,0.8482999503612518,427,0.7175680811003716,0.7175680811003716,-0.6650239861345758,0.0138032843508406,0.9990143916807456,0.7672295906687262,24.650137063087723,24.650137063087723,21.0,0.0,0.0,,0.0,21.0,,,,,,,,,,,False,False,needs_period_search,169,0.568038,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,flux_p_science_like=0.9225; triage_score_global=-0.665; triage_step_score=0.0138; triage_whiteness_score=0.999; best_shape_score=0.7672; best_depth_snr=24.65; n_events=21; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260520_epic16/manual_vetting_decisions_cumulative_20260520_epic16.csv
manual_vetting_batch_64,EPIC_211911273,noise_or_artifact,negative,negative_noise_or_artifact,not_science_like,true,,false,do_not_promote_to_stage_g,reject_from_candidate_pipeline,high,"Manual review favors noise/artifact rather than a planet-like candidate. Although the reported primary SNR is very high, the apparent transit duration is extremely long at about 11.77 hours for P=3.32d, suggesting broad variability or folded systematic structure rather than a clean transit. Odd/even consistency is only mediocre with ratio about 0.776 and explicit delta about 0.242, and there is half-period alias support. Period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.",2026-05-25,user_provided_manual_review,none,CNN score is moderate and does not materially conflict with manual rejection.,manual_review,true,,,,16,0.7800821661949158,true,0.7800821661949158,0.7009883522987366,0.6036086559295655,13,0.7138696248348871,0.7138696248348871,-0.6644596929454399,0.0287128366309323,0.998675815767264,0.8526176379578587,525.128918818695,525.128918818695,23.0,0.0,0.0,,0.0,23.0,,,,,,,,,,,False,False,needs_period_search,83,0.612613,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.7801; triage_score_global=-0.6645; triage_step_score=0.02871; triage_whiteness_score=0.9987; best_shape_score=0.8526; best_depth_snr=525.1; n_events=23; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv
manual_vetting_batch_64,EPIC_211915147,candidate_like,positive,candidate_like_positive,science_like,true,,true,promote_to_stage_g_deeper_evaluation,promote_to_stage_f_validation_with_oot_duration_and_eb_caveats,high,"Manual review promotes this as a caveated candidate-like signal. A good primary dip is visible, odd/even consistency is excellent with ratio about 0.983 and explicit delta about 0.017, there is no meaningful positive secondary eclipse, event-family support is strong with 21 events, and CNN morphology score is high. However the promotion is caveated because primary SNR is weak around 4.62, apparent duration is very long at about 8.34 hours for P=1.81d, OOT variability is high at about 0.69x transit depth, and the period source is event-spacing fallback with stronger double-period support. Promote to Stage F validation with OOT detrending, duration sanity check, period validation, and EB diagnostic review.",2026-05-25,user_provided_manual_review,none,"High CNN morphology score is consistent with the visible primary dip, but CNN is not the promotion authority; manual review promotes with explicit caveats.",manual_review,true,,,,17,0.9500885009765625,true,0.9500885009765624,0.9305177927017212,0.9000193417072296,13,0.7097258685550368,0.7097258685550368,-0.5042744425482909,0.0570790604524846,0.9025646655289744,0.7877747294327894,13.22431018446672,13.22431018446672,34.0,0.0,0.0,,0.0,34.0,,,,,,,,,,,False,False,needs_period_search,503,0.378241,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.9501; triage_score_global=-0.5043; triage_step_score=0.05708; triage_whiteness_score=0.9026; best_shape_score=0.7878; best_depth_snr=13.22; n_events=34; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv
manual_vetting_batch_64,EPIC_211935518,low_priority_negative,negative,negative_low_priority,not_science_like,true,,false,do_not_promote_to_stage_g,reject_low_priority,not_provided,"Visible dip exists and metrics are not terrible, but too noisy / unreliable to promote. Primary depth = 0.005235. SNR = 174.90. Odd/even agreement is good: ratio = 0.929. No meaningful secondary. However period source = event_spacing_fallback. Autovet says no reliable saved period support. Candidate period count is high: 751. CNN score = 0.769 is morphology-only.",2026-05-25,user_provided_manual_review,none,CNN score is morphology-only and does not override fallback-period support and unreliable validation.,manual_review,true,reject_low_priority,do_not_promote,low_priority_negative_or_uncertain_hold,18,0.7694324254989624,true,0.7694324254989624,0.7149295409520467,0.6512142658233643,13,0.7088252822579701,0.7088252822579701,-0.6646194807603423,0.0252338732115814,0.9987716884562052,0.8949266758092306,227.3101472913956,227.3101472913956,20.0,0.0,0.0,,0.0,20.0,,,,,,,,,,,False,False,needs_period_search,123,0.592859,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.7694; triage_score_global=-0.6646; triage_step_score=0.02523; triage_whiteness_score=0.9988; best_shape_score=0.8949; best_depth_snr=227.3; n_events=20; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv
manual_vetting_batch_64,EPIC_211975006,reject_as_noise_or_artifact,negative,negative_reject_as_noise_or_artifact,not_science_like,true,,false,do_not_promote_to_stage_g,reject,not_provided,"Manual review calls this a perfect noise case despite strong-looking numbers. Primary depth = 0.004142. SNR = 409.32, but not trusted due to noisy / artifact-like context. Odd/even is fairly good: ratio = 0.911. No convincing positive secondary. Transit duration is long: 13.24 h at P = 3.08007 d. Period source = event_spacing_fallback. Candidate period count = 1448. CNN score = 0.761 is morphology-only and should not override manual rejection.",2026-05-28,user_provided_manual_review,none,CNN score is morphology-only and should not override manual noise/artifact rejection.,manual_review,true,reject,do_not_promote,noise_or_artifact,19,0.7611322402954102,true,0.7611322402954102,0.7322997649510702,0.7031499803066253,427,0.7087647507700603,0.7087647507700603,-0.6641350267566536,0.0331250300619673,0.998481016053992,0.922143956205158,786.2540025803444,786.2540025803444,27.0,0.0,0.0,,0.0,27.0,,,,,,,,,,,False,False,needs_period_search,46,0.635527,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.7611; triage_score_global=-0.6641; triage_step_score=0.03313; triage_whiteness_score=0.9985; best_shape_score=0.9221; best_depth_snr=786.3; n_events=27; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv
manual_vetting_batch_64,EPIC_211979334,reject_as_noise_or_artifact,negative,negative_reject_as_noise_or_artifact,not_science_like,true,,false,do_not_promote_to_stage_g,reject,not_provided,"Manual review classifies as poor-quality noise / artifact. Primary depth = 0.000730. SNR = 73.04, but context is weak. Odd/even poor: ratio = 0.601. Transit duration long: 12.26 h at P = 3.92696 d. Alias risk = moderate. Strong half-period alias support: support_ratio = 0.857. Period source = event_spacing_fallback. Candidate period count = 698.",2026-05-28,user_provided_manual_review,none,CNN remains morphology-only and does not override weak validation context or alias support.,manual_review,true,reject,do_not_promote,noise_or_artifact,20,0.7664146423339844,true,0.7664146423339844,0.7589468757311503,0.7203391492366791,427,0.7087461914835611,0.7087461914835611,-0.6661114540676396,0.0176319093412514,0.9996668724405836,0.8312214172248124,142.09708617751724,142.09708617751724,19.0,0.0,0.0,,0.0,19.0,,,,,,,,,,,False,False,needs_period_search,91,0.607516,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.7664; triage_score_global=-0.6661; triage_step_score=0.01763; triage_whiteness_score=0.9997; best_shape_score=0.8312; best_depth_snr=142.1; n_events=19; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv
manual_vetting_batch_64,EPIC_211497712,candidate_like,positive,candidate_like_positive,science_like,true,,true,promote_to_stage_g_deeper_evaluation,promote_to_stage_f_validation_with_oot_variability_caveat,medium,"Visually promising deep, coherent transit-like signal with excellent odd/even consistency, ratio about 0.993 and explicit delta about 0.0068, no significant secondary eclipse, low alias risk, high CNN morphology score, and many event-family members. OOT variability is a concern at about 0.63x transit depth and the period source is event-spacing fallback with many candidate periods, so promote to Stage F validation with an OOT/detrending caveat rather than treat as confirmed planet-like.",2026-05-20,user_provided_manual_review,,,manual_review,true,,,,21,0.9770597219467163,true,0.9770597219467164,0.9738916754722596,0.95412575006485,13,0.7074218271382361,0.7074218271382361,-0.6450889237541434,0.0998346987155897,0.987053354252486,0.8041572747336994,4.390235695308835,4.390235695308835,58.0,0.0,0.0,,0.0,58.0,,,,,,,,,,,False,False,needs_period_search,327,0.478503,run_period_search_before_stage_i_plot_generation,no_saved_period_support; external_score_support,flux_p_science_like=0.9771; triage_score_global=-0.6451; triage_step_score=0.09983; triage_whiteness_score=0.9871; best_shape_score=0.8042; best_depth_snr=4.39; n_events=58; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260520_epic16/manual_vetting_decisions_cumulative_20260520_epic16.csv
manual_vetting_batch_64,EPIC_211770390,uncertain_hold,hold,excluded_uncertain_hold,unresolved,false,excluded_uncertain_manual_hold,false,do_not_promote_to_stage_g,keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,medium_low,"Some signal-like structure may be present and the basic duration is plausible for P=7.46d, with no detected secondary eclipse and high CNN morphology score. However the signal is tough to read visually, primary SNR is modest around 5.36, odd/even consistency is poor with ratio about 0.562 and explicit delta about 0.702, and OOT variability is high at about 1.26x the transit depth. Period source is event-spacing fallback with many candidate periods, so keep only as uncertain hold pending OOT detrending review and Stage F period validation rather than promote.",2026-05-22,user_provided_manual_review,cnn_high_manual_hold,"CNN score is high at about 0.936, but manual review keeps it on hold because the signal is visually unclear with poor odd/even consistency, high OOT variability, and fallback period support.",manual_review,true,,,,22,0.9355155825614929,true,0.9355155825614928,0.917708178361257,0.8778470993041992,13,0.7068106667286348,0.7068106667286348,-0.6646226307447242,0.0076843148231477,0.9987735784468345,0.7485008248151639,27.259100243998947,27.259100243998947,20.0,0.0,0.0,,0.0,20.0,,,,,,,,,,,False,False,needs_period_search,341,0.464632,run_period_search_before_stage_i_plot_generation,no_saved_period_support,flux_p_science_like=0.9355; triage_score_global=-0.6646; triage_step_score=0.007684; triage_whiteness_score=0.9988; best_shape_score=0.7485; best_depth_snr=27.26; n_events=20; n_periods_validated=0; best_period_days=NA; primary_depth=NA; radius_ratio_sqrt_depth=NA; secondary_to_primary_depth_ratio=NA; odd_even_depth_delta_explicit=NA; oot_variability_to_depth=NA; alias_best_support_ratio=NA; spike_fraction_2cadence=NA,no_reliable_period_support; possible_signal_requires_period_search,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,,,,,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv
